UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
32,0,27,2,16,2200,1.75238951
32,0,36,2,16,13000,1.757785867
32,0,39,2,12,13000,1.618775077
32,1,34,8,16,5000,1.760016137
32,0,39,4,16,4800,1.692661199
32,1,41,2,16,3300,1.770276832
32,0,53,8,12,4500,1.771910555
32,1,57,2,16,5600,1.817879877
33,1,58,2,9,788,1.718455827
33,0,37,8,12,3000,1.68898212
33,0,59,8,5,2000,1.705462638
33,0,52,8,5,2100,1.748194211
33,1,48,8,12,1800,1.754992005
33,0,35,2,9,2700,1.721655194
33,1,23,2,12,850,1.635137132
33,0,59,2,7,600,1.889652854
33,1,45,8,12,1200,1.654170912
33,0,60,8,9,1000,1.581531107
33,0,21,8,10,800,1.608686266
33,1,50,8,9,700,1.648487416
33,0,75,8,16,0,1.62214383
33,0,48,8,1,1700,1.749571154
33,0,57,2,6,2000,1.640598846
33,0,41,8,5,3000,1.695675303
33,1,41,2,16,8000,1.841559688
33,1,41,2,12,5300,1.661124099
33,0,61,2,6,2300,1.701819311
33,1,34,8,7,1000,1.79612409
33,1,52,8,7,800,1.770076662
33,1,39,2,8,1100,1.777718707
33,0,23,8,3,950,1.574530502
33,1,39,4,12,943,1.846785368
33,0,34,2,12,2500,1.599976048
33,0,33,8,12,4500,1.79057106
33,1,41,8,5,1000,1.702186527
33,1,24,8,12,788,1.641552126
33,1,51,2,12,788,1.670673546
33,0,70,2,6,1200,1.662636859
33,1,31,8,12,2500,1.595615084
33,1,34,8,10,788,1.731863271
33,0,37,2,12,2200,1.583942197
33,0,42,2,9,1600,1.571211897
33,0,45,2,4,1200,1.810798653
33,1,36,2,5,788,1.797439297
33,0,46,2,12,1300,1.750111403
33,0,31,2,12,788,1.57467665
33,0,31,8,12,2500,1.743199476
33,1,50,8,9,1200,1.758562189
33,1,28,8,9,900,1.684038855
33,0,62,8,1,500,1.711769562
33,0,38,4,5,788,1.776276759
33,0,53,4,9,3500,1.899875113
33,0,49,2,6,950,1.623690021
33,1,56,2,12,600,1.697184965
33,0,32,8,6,1045,1.661269534
33,1,36,2,1,300,1.663240127
33,1,26,2,10,788,1.81747818
33,1,50,4,4,788,1.65134182
33,0,29,8,5,1200,1.763082922
33,0,43,2,9,1350,1.599976212
33,1,52,8,9,1000,1.755535016
33,0,55,8,9,1800,1.64173396
33,0,58,8,7,1300,1.595751371
33,0,48,2,4,1000,1.70527665
33,0,54,8,16,2900,1.761410895
33,0,53,8,9,2400,1.650303324
33,0,52,8,12,1400,1.52656398
33,1,40,2,12,1600,1.648248003
33,0,56,8,12,1576,1.722346513
33,0,40,8,12,5500,1.819063129
33,0,49,8,8,1500,1.741187556
33,1,54,8,9,2000,1.701135163
33,0,29,4,12,1500,1.729151366
33,0,34,2,12,1100,1.602288736
33,1,69,2,12,1800,1.695393892
33,1,66,8,4,300,1.799584499
33,1,55,8,5,1100,1.78053621
33,1,37,2,16,1800,1.662323643
33,0,32,2,16,5500,1.782262672
33,0,56,2,13,5000,1.692349563
33,0,58,8,9,2000,1.707867747
33,0,42,8,12,1200,1.642727082
33,0,37,4,9,800,1.703308272
33,0,65,4,1,500,1.547026671
33,0,31,4,17,1200,1.797262221
33,1,43,2,5,500,1.793240164
33,1,42,8,12,1500,1.580453869
33,1,63,8,4,800,1.84274959
33,0,30,8,12,880,1.745561496
33,0,34,8,6,1400,1.692866368
33,0,65,8,7,800,1.620334924
33,1,54,8,12,500,1.662384908
33,1,47,8,16,1500,1.639366869
35,0,46,2,6,1600,1.663612094
35,0,39,8,16,3500,1.752404096
35,1,35,2,12,1098,1.724887273
35,0,66,8,1,30,1.861923881
35,1,42,2,6,1200,1.805438099
35,0,30,2,12,3000,1.57686184
35,0,46,8,8,1000,1.790074855
35,0,42,8,9,1500,1.77051522
35,0,38,2,9,1000,1.795948664
35,1,34,8,10,1800,1.666385435
35,0,29,2,3,1240,1.642353697
35,1,52,2,12,3500,1.646885504
35,1,58,2,5,560,1.701935587
35,0,53,2,9,890,1.639257863
35,0,54,4,6,788,1.609569112
35,1,37,2,12,1200,1.733610091
35,0,32,4,6,1600,1.5636984
35,0,42,2,12,1500,1.801465199
35,0,36,2,8,1000,1.729280464
35,0,46,2,16,4000,1.670468427
35,0,67,2,15,4400,1.67130966
35,0,57,2,16,10000,1.654878925
35,0,48,2,16,10000,1.647832044
35,1,51,2,14,2000,1.673054711
35,0,39,2,16,8000,1.539209183
35,0,33,2,12,1500,1.758710782
35,1,58,2,12,1200,1.748375172
35,0,44,8,16,3500,1.542619727
35,1,47,2,7,90,1.769493208
35,1,22,2,12,1800,1.677890956
35,1,51,2,5,10000,1.789942012
35,0,53,2,12,3200,1.789731466
35,1,68,2,16,800,1.794698792
35,0,32,2,12,1700,1.744837397
35,0,56,2,16,300,1.786580832
35,0,45,2,16,2700,1.677356446
35,0,46,2,12,4000,1.551671169
35,0,25,2,16,1600,1.789277963
35,0,49,2,15,1200,1.734107414
35,0,47,2,9,1300,1.66013196
35,0,40,4,8,1100,1.825521598
35,0,57,8,5,1500,1.668534217
35,1,17,8,6,1100,1.744403629
35,0,37,2,6,1200,1.707413425
35,1,19,8,12,1000,1.725864716
35,1,32,2,9,1200,1.588471676
35,0,41,8,12,7000,1.739023525
35,0,41,2,13,2400,1.687423772
35,0,26,2,9,2000,1.715208093
35,0,33,2,7,1100,1.647604274
35,1,44,2,12,1100,1.767725904
35,0,55,8,9,2400,1.713136941
35,1,36,2,12,1500,1.607815454
35,0,24,2,12,1000,1.569968821
35,0,35,2,12,1500,1.521097071
35,0,53,2,12,4000,1.775121207
35,1,65,2,15,1900,1.614103811
35,1,49,2,12,788,1.832480268
35,0,38,8,3,900,1.727203867
35,0,64,2,5,1500,1.720544364
35,1,46,2,16,1200,1.731095832
35,0,38,8,6,2400,1.872744341
35,1,41,8,12,1200,1.801382816
35,1,51,4,9,1000,1.800518338
35,1,51,8,12,1200,1.562533827
35,0,42,8,12,1500,1.540849462
35,0,54,4,4,1300,1.687903468
35,1,32,2,16,3000,1.747819965
35,0,34,4,12,1500,1.725580634
35,0,24,4,12,2000,1.619992749
35,0,41,8,10,1200,1.798455089
35,0,57,4,4,1600,1.802224186
35,1,51,2,7,1100,1.630609227
35,0,56,6,12,3000,1.814830692
35,0,34,2,12,950,1.670844139
35,0,28,8,12,4500,1.747889809
35,0,38,2,12,2500,1.694438095
35,0,58,8,6,400,1.723844399
35,1,47,2,6,2200,1.736230619
35,0,53,2,5,1100,1.843795714
35,0,77,4,2,788,1.678765821
35,0,41,8,5,1900,1.692818317
35,0,27,8,4,1500,1.638882946
35,0,51,8,5,1300,1.692030017
35,0,35,4,9,1700,1.587254955
35,0,39,4,4,2000,1.710027885
35,0,51,8,4,900,1.702786829
35,0,38,2,12,2000,1.699928424
35,0,46,2,5,3000,1.680863678
35,0,36,8,12,2400,1.735438621
35,1,39,8,7,1000,1.757691293
35,0,46,2,7,1200,1.563560088
35,0,48,8,9,1200,1.608902878
35,0,51,8,5,3800,1.675739488
35,0,56,4,3,1000,1.760952131
35,0,60,8,8,1900,1.700703704
35,0,37,2,12,1300,1.67133648
35,0,31,4,9,1530,1.673683957
35,0,48,2,12,3000,1.721114741
35,0,58,2,8,2800,1.863561235
35,0,58,4,2,1200,1.711934149
35,0,74,6,7,1500,1.746154843
35,0,57,2,12,2500,1.648436525
35,0,53,8,1,900,1.732249466
35,1,59,2,5,250,1.525192847
35,0,56,2,16,15000,1.658210045
35,0,38,8,12,2500,1.688550238
35,0,40,2,8,3500,1.748427845
35,1,42,2,15,2500,1.80191383
35,0,63,6,12,5000,1.674914478
35,0,34,2,9,1300,1.722968594
35,0,26,8,12,900,1.535914548
35,0,33,2,9,1300,1.704247881
35,0,44,8,9,2300,1.714483222
35,0,34,4,12,1800,1.675459947
35,0,28,2,11,2000,1.657545735
35,0,30,8,9,3000,1.765282003
35,0,30,2,16,3000,1.740203932
35,0,31,4,16,5000,1.774696088
35,0,33,2,16,13000,1.673680473
35,0,39,8,16,5500,1.663047567
35,1,42,2,16,2400,1.784458553
35,0,41,2,12,8000,1.528315701
35,1,33,2,15,3400,1.564149802
35,0,40,8,16,4500,1.681842702
35,1,57,2,16,3000,1.69605299
35,0,45,2,14,4000,1.55423756
35,1,46,8,16,4000,1.576600012
35,0,48,2,13,4000,1.789922665
35,0,32,2,16,4000,1.596558286
35,0,47,8,12,4000,1.729127873
35,1,44,2,12,1000,1.808028038
35,0,35,8,14,4900,1.794512176
35,0,62,2,15,5000,1.682991814
35,0,45,8,12,1800,1.902298298
35,0,39,2,15,6500,1.734010125
35,0,39,8,12,1100,1.600387791
35,0,46,8,16,4000,1.762980496
35,1,32,8,12,1850,1.635298841
35,0,31,2,16,3500,1.494668099
35,0,44,2,12,3500,1.639611402
35,0,21,2,13,3500,1.622804527
35,0,48,2,14,780,1.816623197
35,1,41,2,12,1100,1.799618532
35,1,54,2,16,3000,1.74406614
35,0,33,8,16,24000,1.789753059
35,0,28,2,14,15000,1.728511582
35,0,36,2,16,15000,1.691956096
35,1,38,2,16,22000,1.78769865
35,0,33,2,16,3400,1.596327366
35,0,55,6,16,15000,1.605477801
35,0,67,2,16,15000,1.721634867
35,0,43,2,16,7000,1.627401779
35,0,52,2,16,8000,1.740267402
35,0,34,2,16,20000,1.746787676
35,0,49,2,16,6000,1.559523716
35,0,58,2,16,19000,1.690163729
35,0,52,2,16,8000,1.676446985
35,0,58,2,15,8000,1.637641164
35,1,33,2,16,7000,1.859698249
35,0,44,2,16,15000,1.717215572
35,0,46,2,16,17000,1.720635009
35,0,45,2,13,10000,1.745106126
35,0,51,2,16,12000,1.604987242
35,0,69,2,16,22000,1.666693047
35,0,56,2,16,14000,1.772723033
35,0,29,2,16,10000,1.680045494
35,0,46,2,6,1500,1.562562307
35,0,38,8,16,5000,1.599811777
35,0,44,2,16,5000,1.611824831
35,0,37,4,13,14000,1.770084491
35,0,41,8,16,8000,1.735701374
35,0,45,2,16,8000,1.615334642
35,0,46,2,16,2000,1.789470781
35,0,29,4,16,4000,1.671017658
35,0,39,8,16,3900,1.637507006
35,1,57,8,12,1500,1.736890059
35,0,48,8,5,3500,1.713778059
35,1,56,8,13,916,1.72887839
35,0,49,4,12,1300,1.608387918
35,0,32,2,9,1600,1.801798839
35,0,57,8,5,400,1.860448369
35,1,40,4,6,900,1.660676859
35,1,38,2,16,1800,1.704338651
35,1,36,8,16,1300,1.664262452
35,1,39,8,10,1200,1.795270156
35,1,47,8,9,600,1.631533889
35,0,39,8,12,2000,1.686252034
35,1,52,8,9,800,1.632064961
35,1,52,8,1,1000,1.567531733
35,0,40,8,11,1000,1.757964163
35,0,31,8,12,2000,1.753297051
35,0,54,8,9,300,1.656998876
35,0,27,2,12,1800,1.794065056
35,1,42,2,12,2650,1.647754368
35,0,31,8,12,1000,1.616720532
35,1,32,2,12,1100,1.628141879
35,1,35,8,12,700,1.638578264
35,0,57,8,4,800,1.818688142
35,1,53,8,4,788,1.731422074
35,1,60,8,6,1200,1.691449914
35,0,38,8,12,788,1.643865424
35,0,44,8,6,1800,1.655505302
35,0,25,8,12,950,1.681792298
35,0,52,2,12,1000,1.79025554
35,0,49,2,12,10000,1.582103756
35,0,39,8,8,1000,1.567255592
35,0,34,2,12,2000,1.755770845
35,1,54,8,5,2000,1.768162577
35,0,26,2,12,1550,1.625246929
35,0,26,2,16,3500,1.734196441
35,0,54,2,7,3600,1.770846218
35,0,51,2,12,3940,1.736893198
35,0,45,8,1,1390,1.675365169
35,0,55,4,4,1200,1.631038905
35,1,44,2,16,3940,1.809057051
35,0,46,8,7,3000,1.83213596
35,1,70,2,6,100,1.679365914
35,0,40,2,12,1500,1.649954522
35,1,34,2,9,1000,1.730938474
35,0,59,2,12,2500,1.716686891
35,0,51,2,9,1600,1.804240441
35,0,28,8,9,2500,1.683328705
35,0,22,2,12,1800,1.726540985
35,1,42,8,6,300,1.635403317
35,0,28,8,12,1100,1.70895659
35,0,26,8,9,1300,1.655649933
35,0,57,4,5,1130,1.718295301
35,1,43,2,12,1800,1.759716324
35,0,63,2,9,2000,1.641376673
35,0,35,2,12,1400,1.6940783
35,0,42,8,9,1500,1.716701005
35,0,47,2,12,2300,1.732218054
35,1,56,2,5,1355,1.726110575
35,0,46,4,12,4173,1.791417889
35,1,46,2,9,1000,1.715291239
35,0,34,8,12,1500,1.603745362
35,0,32,2,12,2900,1.824619077
35,0,50,2,16,3500,1.68688974
35,0,46,2,12,2500,1.66596101
35,0,30,2,12,3000,1.688793147
35,0,40,8,12,1300,1.772674615
35,0,34,2,12,1800,1.785895378
35,0,68,2,1,550,1.708592752
35,1,44,2,9,788,1.701179034
35,0,45,2,2,2000,1.741634511
35,1,34,2,16,3700,1.662586776
35,0,47,2,12,1600,1.690210802
35,1,48,2,12,1200,1.630422791
35,0,35,2,12,4000,1.671533976
35,0,60,2,16,10000,1.669545848
35,1,34,2,16,1500,1.707662619
35,1,27,2,16,3000,1.684197568
35,0,50,2,16,4500,1.758221785
35,0,51,2,16,15000,1.664642225
35,0,38,2,12,9000,1.702091676
35,0,45,2,12,2500,1.586300376
35,1,36,2,16,8000,1.690589156
35,0,35,2,12,12000,1.660673315
35,0,32,2,16,2000,1.736543781
35,0,35,4,12,900,1.778531303
35,0,67,2,4,788,1.654574126
35,0,56,2,9,900,1.718759518
35,0,39,4,9,1300,1.831514575
35,1,58,2,16,100,1.748918802
35,0,40,2,7,900,1.565777224
35,0,47,2,12,1000,1.757895073
35,0,61,2,1,1200,1.601737229
35,0,55,2,12,3200,1.836027262
35,0,57,2,12,1000,1.714594013
35,1,50,4,12,1600,1.613639795
35,0,49,2,9,4000,1.82592337
35,0,50,2,16,5000,1.692294832
35,0,37,2,16,8000,1.95896146
35,0,54,2,12,1800,1.821830774
35,0,47,8,12,2200,1.729719944
35,0,58,2,8,4000,1.678640115
35,0,70,2,10,700,1.687306183
35,0,59,2,5,900,1.646267232
35,0,45,8,7,750,1.814484458
35,1,25,8,12,1000,1.801520635
35,0,61,2,16,20000,1.726763632
35,0,56,2,9,1500,1.824823906
35,0,47,2,3,1700,1.664217324
35,0,52,2,12,2500,1.798682859
35,1,50,2,12,788,1.649180276
35,0,48,2,11,3000,1.832192305
35,0,41,2,12,3200,1.655147331
35,0,65,2,4,800,1.650169718
35,0,59,2,6,2000,1.550661632
35,0,22,8,12,1700,1.591461528
35,0,58,2,5,1500,1.732275061
35,0,36,2,16,1600,1.683510677
35,0,66,2,5,0,1.746552434
35,0,44,2,13,1800,1.777381058
35,1,51,2,12,1900,1.755412344
35,0,51,2,12,3200,1.703138801
35,0,38,8,12,2300,1.677408117
35,0,61,2,5,1200,1.707357199
35,0,70,2,5,2500,1.607541915
35,0,42,2,9,2000,1.623660189
35,0,58,2,5,0,1.63343061
35,1,54,2,11,1700,1.712962937
35,0,42,8,6,800,1.75879508
35,0,57,2,12,2000,1.778526752
35,1,50,8,16,1500,1.651742535
35,0,37,8,6,1500,1.704738634
35,0,75,2,1,500,1.75219369
35,0,27,2,12,1400,1.813940358
35,0,31,2,5,1900,1.716523438
35,1,51,2,9,1200,1.664406667
35,0,32,2,3,1200,1.929370315
35,1,41,2,6,800,1.820367476
35,0,49,4,9,1200,1.610439231
35,0,33,2,11,3200,1.677331879
35,0,39,2,16,2000,1.808361533
35,0,34,2,16,3000,1.723801199
35,0,58,2,16,15000,1.723920615
35,0,41,2,16,17000,1.769461435
35,0,51,2,16,13000,1.538757631
35,0,41,2,16,10000,1.677517931
35,0,30,2,16,30000,1.837669933
35,0,47,2,16,18000,1.698130702
35,0,50,2,12,10000,1.825906784
35,0,44,2,16,7000,1.791210873
35,0,62,2,16,5000,1.783427084
35,0,50,2,16,25000,1.735554721
35,0,49,2,16,15000,1.82375657
35,0,39,2,16,3800,1.736867715
35,0,20,2,12,1300,1.630459263
35,0,65,2,9,0,1.859779439
35,0,56,2,12,1500,1.685957845
35,0,62,2,16,1500,1.737818953
35,0,39,2,13,2000,1.776697506
35,0,57,2,6,1500,1.631028473
35,0,27,2,16,2200,1.670456508
35,1,60,2,13,2400,1.715537614
35,0,44,8,12,3600,1.730329157
35,0,54,2,9,1700,1.666691713
35,0,40,2,6,1000,1.740367223
35,1,70,2,12,500,1.791579599
35,0,45,2,12,1500,1.594512046
35,0,54,2,9,3000,1.597940286
35,0,62,2,16,4000,1.685315324
35,0,53,2,12,3000,1.674963816
35,0,69,2,6,0,1.833573204
35,0,43,2,9,1600,1.670940461
35,0,41,2,12,1500,1.783383094
35,0,39,8,12,2200,1.807013584
35,1,34,8,16,1022,1.589572885
35,0,46,8,12,1200,1.805962711
35,0,32,2,15,1200,1.740133443
35,0,30,8,16,3500,1.861344682
35,0,24,8,7,1100,1.571557221
35,0,19,8,10,1500,1.738667885
35,1,45,2,7,1200,1.625342406
35,1,30,2,8,1000,1.710347768
35,0,55,8,12,1500,1.594577165
35,0,38,8,8,1300,1.690889186
35,0,54,8,6,700,1.670235649
35,0,63,8,9,1400,1.795265912
35,0,33,8,11,1250,1.63301807
35,0,39,8,12,5000,1.704517404
35,0,24,6,12,2000,1.663164945
35,0,32,2,12,1500,1.753410616
35,0,68,8,4,50,1.636482139
35,0,32,8,12,1400,1.75002511
35,0,31,2,12,1800,1.737459799
35,0,33,8,12,1450,1.769847494
35,0,46,8,8,1700,1.537802157
35,1,26,2,9,999,1.680312253
35,0,47,2,12,1380,1.611472791
35,0,36,8,12,2300,1.692271342
35,0,32,8,12,1200,1.721014608
35,0,35,8,7,1300,1.824201428
35,0,34,2,12,2000,1.789179308
35,0,44,2,9,1000,1.577107743
35,0,54,8,2,1000,1.631101062
35,0,28,2,12,1400,1.845765867
35,1,23,2,9,800,1.719839582
35,1,56,8,1,350,1.567072373
35,0,47,8,1,800,1.785539045
35,0,28,2,9,1200,1.666848748
35,1,57,8,4,700,1.635869076
35,0,37,8,10,1400,1.712846905
35,0,44,4,6,788,1.656946554
35,0,44,8,12,2000,1.812361952
35,0,44,2,12,1200,1.644585245
35,1,39,2,12,1100,1.689166734
35,0,45,2,10,2400,1.755654259
35,0,35,8,9,1200,1.697109156
35,0,63,2,12,1200,1.724904942
35,0,67,8,5,1500,1.721768306
35,0,31,4,5,900,1.662228702
35,0,32,2,16,3500,1.833848658
35,0,42,8,2,1800,1.752485574
35,1,30,2,12,856,1.720668533
35,1,45,8,1,500,1.609460164
35,0,64,2,4,300,1.722276232
35,1,42,2,12,500,1.664758293
35,1,54,8,2,560,1.745743796
35,0,44,2,16,1300,1.738482578
35,0,45,2,6,1340,1.814899417
35,1,64,2,2,210,1.559596548
35,1,32,2,6,800,1.817202559
35,1,57,2,16,2500,1.674945373
35,1,29,2,15,1000,1.804634139
35,1,20,2,12,1400,1.661315877
35,0,27,8,8,1000,1.809618432
35,0,38,8,5,1000,1.748448512
35,1,33,8,1,950,1.719736458
35,0,23,8,9,2000,1.809804076
35,0,38,8,9,1000,1.657532056
35,0,49,2,1,1500,1.69949441
35,0,50,8,5,1600,1.703353644
35,0,45,2,7,1200,1.806359143
35,1,47,8,12,500,1.588287496
35,0,40,8,6,950,1.763535609
35,0,56,2,1,350,1.676965529
35,0,63,4,1,800,1.631296727
35,0,44,8,9,1400,1.80441574
35,0,59,2,4,1400,1.669542157
35,1,21,8,12,880,1.658571957
35,0,39,2,13,800,1.620873418
35,1,33,2,16,1500,1.691933369
35,1,33,2,12,1500,1.585863073
35,0,26,2,16,3500,1.738461044
35,1,43,8,1,900,1.824194238
35,1,44,2,1,950,1.730848566
35,1,48,8,9,788,1.634243358
35,0,48,2,9,2000,1.669831137
35,0,34,8,1,2000,1.654366156
35,1,46,2,12,1300,1.731435163
35,0,40,8,12,2600,1.885557524
35,0,30,2,14,3000,1.736590137
35,0,28,8,9,2000,1.674418089
35,1,45,2,7,900,1.729295039
35,0,35,2,12,4000,1.700436505
35,0,45,2,5,2000,1.731355261
35,0,43,4,6,3000,1.71696114
35,1,50,4,6,1300,1.698741427
35,1,30,8,9,1200,1.79725527
35,0,35,8,5,1000,1.671707404
35,0,40,2,9,1100,1.587705863
35,1,60,8,3,850,1.716135262
35,0,25,8,8,1400,1.611343677
35,0,38,2,5,1200,1.638237843
35,1,25,8,12,1100,1.74512118
35,0,35,8,9,1400,1.663802076
35,0,31,2,14,2300,1.735018962
35,1,43,8,1,3000,1.726441107
35,0,60,2,9,4000,1.645332559
35,0,30,2,12,2500,1.572104276
35,0,40,8,12,1200,1.774136033
35,1,48,4,12,1400,1.681549791
35,0,35,2,12,788,1.735126401
35,1,22,2,12,1080,1.706393361
35,1,46,2,12,3000,1.72985216
35,1,47,4,1,824,1.751648855
35,1,31,2,12,1500,1.619419289
35,0,37,2,13,900,1.794756142
35,1,51,2,1,1200,1.706675532
35,1,40,2,9,1600,1.679999404
35,1,65,2,16,250,1.54364727
35,0,49,8,12,2000,1.650598406
35,0,54,2,7,1600,1.79279971
35,0,57,2,5,2500,1.639544141
35,0,33,2,8,1500,1.827362365
35,1,48,2,16,2000,1.783890331
35,0,30,2,11,1800,1.658447876
35,0,38,2,16,7000,1.583274242
35,1,52,8,1,200,1.671357034
35,0,47,2,4,1000,1.902177545
35,1,41,8,12,788,1.688920034
35,1,23,2,12,1200,1.702432467
35,1,48,2,6,500,1.655652462
35,1,48,4,8,900,1.698218577
35,0,45,2,5,1500,1.755980852
35,1,18,2,10,800,1.658470462
35,0,36,2,14,2000,1.678885286
35,0,37,8,12,1500,1.594907308
35,1,38,2,12,980,1.658512182
35,0,54,8,12,2000,1.785813328
35,0,41,2,5,1300,1.587043141
35,0,46,8,6,3600,1.656904347
35,0,65,2,16,3000,1.705920401
35,0,35,2,16,5500,1.706441823
35,0,27,4,16,2500,1.792895728
35,0,50,2,6,2500,1.796882832
35,0,31,2,12,5500,1.580915416
35,0,33,2,16,3000,1.609872549
35,0,35,8,6,900,1.779520774
35,0,30,2,9,1200,1.658586839
35,1,29,8,12,1300,1.786764205
35,1,64,6,5,0,1.831445765
35,0,23,8,13,2500,1.757763328
35,0,34,2,12,2000,1.734164398
35,1,43,8,9,800,1.628060469
35,0,31,4,12,5000,1.47953486
35,0,36,8,9,1500,1.729768162
35,0,51,2,9,2000,1.788171689
35,1,45,2,16,3000,1.743281204
35,1,30,4,12,1200,1.67721869
35,0,20,2,14,1100,1.760548548
35,0,57,2,5,3000,1.733958717
35,1,56,2,5,300,1.746830257
35,0,58,2,12,2300,1.745872207
35,1,34,2,15,5000,1.623572478
35,0,52,2,16,10000,1.600300169
35,0,33,8,8,1500,1.80840372
35,1,36,2,12,1000,1.771327213
35,0,50,2,8,1000,1.837720612
35,0,73,2,3,800,1.719942563
35,0,39,2,12,1400,1.812544443
35,1,61,2,5,900,1.722249022
35,0,66,2,5,0,1.614675287
35,1,36,2,5,1400,1.670997257
35,0,44,2,12,788,1.753127785
35,0,56,2,12,9000,1.713956661
35,0,32,4,12,20000,1.756174093
35,0,42,8,12,1200,1.686629686
35,0,33,2,12,2300,1.79092041
35,0,60,2,9,1500,1.600644421
35,0,47,2,12,5000,1.786465248
35,0,25,2,15,2500,1.647852239
35,0,70,2,5,3000,1.740615303
35,0,32,2,12,2800,1.637926934
35,0,41,8,12,1500,1.545182041
35,1,31,2,12,2300,1.705112399
35,0,28,8,12,1600,1.715975139
35,0,50,8,6,4000,1.628925521
35,0,39,2,6,4000,1.72144298
35,0,47,2,6,1150,1.501335251
35,1,60,4,3,550,1.638541707
35,1,44,2,15,1200,1.799768036
35,0,49,8,8,3000,1.816139873
35,0,37,2,11,2500,1.672779847
35,0,51,8,9,2800,1.668086611
35,0,26,2,12,1500,1.793789799
35,0,66,8,1,500,1.644836505
35,0,24,2,12,1300,1.559520207
35,0,29,8,12,1500,1.666381606
35,1,25,4,12,6000,1.687585978
35,1,50,2,12,1100,1.673868228
35,0,26,2,12,1400,1.704941315
35,0,49,2,5,2000,1.756311056
35,0,49,8,5,1700,1.81559825
35,0,32,8,5,1000,1.686123974
35,0,41,8,12,2300,1.624517962
35,1,27,2,15,1600,1.700427231
35,1,41,2,12,1000,1.776523095
35,1,72,4,5,3000,1.806404131
35,1,60,2,5,700,1.54832609
35,1,61,2,9,0,1.717882361
35,0,36,8,5,2100,1.732761405
35,0,43,4,15,3000,1.658861521
35,1,42,2,16,4000,1.782799722
35,0,54,2,12,4000,1.751326508
35,0,60,6,16,9600,1.682036633
35,0,42,2,16,1200,1.688285119
35,0,48,2,14,1500,1.580350866
35,0,56,2,16,6500,1.685801139
35,0,35,2,14,20000,1.684285478
35,0,39,2,14,10000,1.721901162
35,0,58,2,9,1000,1.723388959
35,1,54,2,12,788,1.644646895
35,0,28,2,14,2000,1.663587068
35,1,58,2,12,2300,1.645414404
43,0,52,2,12,2000,1.608012786
43,1,55,2,12,0,1.665152646
43,0,60,2,6,1000,1.538736443
43,0,42,2,8,1800,1.662567741
43,0,54,2,5,1500,1.828652926
43,1,32,2,16,3100,1.67131423
43,0,32,2,12,3000,1.681131488
43,0,61,2,13,1600,1.668625409
43,0,50,2,16,2000,1.659778276
43,0,50,2,12,1000,1.610293683
43,1,42,2,12,3000,1.711031974
43,0,34,2,12,1500,1.690757827
43,1,42,2,16,1000,1.87206579
43,0,41,2,7,2000,1.625750119
43,1,56,2,11,788,1.632484598
43,1,35,2,12,1100,1.649378707
43,0,56,8,6,1300,1.635204759
43,1,50,2,10,1000,1.653064886
43,1,34,2,5,1100,1.652747851
43,1,16,2,8,900,1.705051302
43,0,53,2,9,4000,1.661881209
43,1,20,2,12,817,1.805037076
43,1,62,2,3,560,1.602883779
43,0,62,2,16,2300,1.776743973
43,0,46,2,7,3000,1.675082241
43,0,49,2,5,1260,1.586621545
43,0,33,2,12,3300,1.728386078
43,0,59,2,6,0,1.646979635
43,1,46,2,12,1800,1.753841591
43,1,45,2,16,2400,1.657277839
43,1,40,2,9,1000,1.55332956
43,0,26,2,12,2000,1.709930397
43,0,46,2,16,1600,1.816814478
43,0,43,2,16,1100,1.84951218
43,0,34,2,12,1800,1.580488992
43,0,61,2,1,0,1.763224238
43,1,34,2,6,990,1.731110801
43,0,43,2,8,2800,1.713342358
43,0,51,2,11,3000,1.697750707
43,0,31,2,12,1950,1.809644145
43,0,42,2,15,4000,1.662977308
43,0,61,2,5,1500,1.697144283
43,0,41,2,12,2000,1.70970399
43,1,61,8,6,788,1.657419366
43,0,51,2,12,2300,1.601050296
43,1,65,2,14,1158,1.675134303
43,1,28,2,15,2200,1.751082556
43,1,70,2,6,0,1.713458703
43,0,36,2,8,1700,1.489881235
43,1,51,2,16,1400,1.63304135
43,1,44,2,12,2400,1.690278212
43,0,25,2,12,4000,1.749518477
43,1,38,2,9,1200,1.610826989
43,0,60,2,12,3500,1.686142235
43,0,30,4,6,1100,1.819038285
43,1,39,2,16,2500,1.793438064
43,0,56,2,5,1800,1.691219339
43,0,29,8,15,2000,1.633906458
43,1,60,2,3,1200,1.674848381
43,1,32,2,12,1500,1.780964121
43,0,45,2,7,500,1.804036206
43,0,25,8,12,2500,1.805761575
43,0,36,2,12,2000,1.759856443
43,1,65,2,14,0,1.816227687
43,0,35,2,5,1400,1.739109306
43,0,61,2,6,1000,1.753212763
43,0,26,8,16,3000,1.625997472
43,1,53,2,8,998,1.704597627
43,0,35,2,6,788,1.622098367
43,1,52,2,12,4000,1.658144259
43,0,38,4,8,1300,1.651345229
43,1,56,2,5,450,1.676155369
43,0,22,2,10,1400,1.640327109
43,0,51,8,8,1600,1.719927657
43,1,44,2,5,600,1.759467384
43,0,22,2,12,1100,1.561604564
43,1,40,2,8,950,1.710006201
43,1,40,2,6,788,1.671300651
43,0,50,2,8,1800,1.819645847
43,1,60,4,17,789,1.582891021
43,1,64,2,9,2200,1.744195813
43,1,28,2,16,7881,1.673160457
